net,length_um
_03785_,15.265
_01606_,15.26
_04327_,15.26
_04985_,15.26
_06458_,15.26
_06558_,15.26
_10790_,15.26
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[8\],15.26
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplier\[27\],15.26
_04538_,15.25
_03282_,15.24
_02868_,15.22
_05093_,15.22
_07583_,15.22
_08063_,15.22
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[11\],15.215
_04018_,15.2
_05656_,15.18
_09455_,15.18
_10640_,15.18
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[0\],15.18
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.bit_idx\[5\],15.18
net1229,15.18
_02626_,15.16
_05867_,15.16
_07646_,15.16
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[19\],15.16
_00013_,15.14
_01640_,15.14
_02290_,15.14
_03560_,15.14
_06100_,15.14
_08022_,15.14
_11201_,15.14
_04057_,15.135
_09714_,15.135
_02804_,15.13
_04206_,15.12
_09329_,15.12
_10252_,15.12
_11961_,15.11
_01223_,15.1
_04917_,15.1
_07111_,15.1
_09850_,15.1
_09483_,15.08
_09875_,15.08
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[6\],15.08
_02734_,15.07
_00935_,15.06
_01234_,15.06
_09085_,15.06
_09109_,15.06
_11185_,15.06
net628,15.06
_08154_,15.04
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[62\],15.04
_02292_,15.02
_04262_,15.02
_07334_,15.02
_09727_,15.02
_10117_,15.02
_11405_,15.02
_11520_,15.02
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[15\],15.02
net652,15.02
_06832_,15
_10647_,15
stage8_inst.out4\[19\],15
net1509,15
_11630_,14.98
_11717_,14.98
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[12\],14.98
_03543_,14.96
_09128_,14.96
_10795_,14.96
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[14\],14.96
_04618_,14.94
_09946_,14.94
_04110_,14.92
_05173_,14.92
_03325_,14.9
_04078_,14.9
_06034_,14.9
_09108_,14.9
_09115_,14.9
_09254_,14.9
_11131_,14.9
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[31\],14.9
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[23\],14.9
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[26\],14.9
_04414_,14.88
_11073_,14.88
_06605_,14.87
_05269_,14.86
_10674_,14.86
stage8_inst.out7\[6\],14.86
_02976_,14.84
_07315_,14.84
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[31\],14.84
_04416_,14.835
_00973_,14.82
_09962_,14.82
_03517_,14.81
_11362_,14.8
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[20\],14.8
net1026,14.8
_04463_,14.78
stage8_inst.out3\[26\],14.78
net1466,14.78
_03372_,14.76
_03582_,14.76
_04104_,14.76
_04356_,14.76
_06456_,14.76
_06861_,14.76
_09756_,14.76
_10846_,14.76
_11211_,14.76
_11243_,14.76
_05195_,14.72
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[2\],14.72
net1307,14.72
_05212_,14.7
_11976_,14.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[1\],14.7
_05710_,14.68
_06987_,14.68
_09095_,14.68
_09956_,14.68
_10262_,14.68
_02058_,14.665
_02758_,14.66
_09750_,14.66
_09863_,14.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[50\],14.66
_01000_,14.645
_03221_,14.64
_03331_,14.64
stage8_inst.out5\[25\],14.64
_10893_,14.635
_11931_,14.635
_06099_,14.62
_08019_,14.62
stage8_inst.out2\[15\],14.62
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[2\],14.62
_03879_,14.6
_04229_,14.6
_05127_,14.6
_07365_,14.6
_10872_,14.6
_02691_,14.585
_00917_,14.58
_02879_,14.58
_03269_,14.58
_06410_,14.58
_07095_,14.58
_07903_,14.58
_07909_,14.58
_11695_,14.58
stage8_inst.out0\[1\],14.58
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[17\],14.58
net526,14.58
_03230_,14.575
_05059_,14.57
_00062_,14.56
_03274_,14.56
_03941_,14.56
_06616_,14.56
_06875_,14.56
_07279_,14.56
_07340_,14.56
_07971_,14.56
_09601_,14.56
_09057_,14.54
_04180_,14.52
_04712_,14.52
_07092_,14.52
_07450_,14.52
_11252_,14.52
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[6\],14.52
_01101_,14.5
_04557_,14.5
_04903_,14.5
_06542_,14.5
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.acc_high\[4\],14.5
_05942_,14.49
_10832_,14.49
_07904_,14.48
_09265_,14.48
_00656_,14.46
_03780_,14.46
_05314_,14.46
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.bit_idx\[2\],14.46
_11202_,14.44
_11549_,14.44
net1061,14.44
_02485_,14.435
_01186_,14.42
_03656_,14.42
_06398_,14.42
_06887_,14.42
_09056_,14.42
_09743_,14.42
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[14\],14.42
_10522_,14.4
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[61\],14.395
_04142_,14.38
_09004_,14.38
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[3\],14.38
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[4\],14.38
load_data[10],14.37
load_twiddle[25],14.37
_12016_,14.36
_02616_,14.34
_05691_,14.34
_05910_,14.34
_07916_,14.34
_09327_,14.34
_11815_,14.34
stage8_inst.out7\[8\],14.34
net1160,14.34
_02188_,14.325
_05088_,14.32
stage8_inst.out3\[12\],14.32
_04033_,14.3
_07649_,14.3
_10094_,14.3
_11200_,14.3
_11912_,14.3
net565,14.3
net860,14.3
_03872_,14.28
_06924_,14.28
_09234_,14.28
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[25\],14.265
_09105_,14.26
_09573_,14.26
_11323_,14.26
_10815_,14.24
_02334_,14.22
_06275_,14.22
_07348_,14.22
_08018_,14.22
_09010_,14.22
_10577_,14.22
_11115_,14.22
net665,14.215
_07214_,14.21
_04026_,14.2
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[28\],14.2
_06266_,14.18
_06709_,14.18
_09732_,14.18
stage8_inst.out0\[14\],14.18
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[14\],14.18
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[31\],14.18
_05536_,14.16
_10868_,14.16
_10926_,14.16
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[26\],14.16
_06805_,14.15
_09867_,14.14
_11612_,14.14
_00933_,14.12
_10440_,14.12
_10580_,14.12
_11056_,14.12
stage8_inst.out7\[23\],14.12
net739,14.12
net1277,14.12
net1316,14.12
_04124_,14.1
_11190_,14.1
_11224_,14.1
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[10\],14.1
_07456_,14.08
_10873_,14.08
_11671_,14.08
_03654_,14.04
_04598_,14.04
_11774_,14.04
_04060_,14.03
_02789_,14.02
_07179_,14.02
_08024_,14.02
_09627_,14.02
_02279_,14
_02350_,14
_04856_,14
_05527_,14
_06260_,14
_06477_,14
_07700_,14
_10807_,14
_00766_,13.98
_05086_,13.98
_06923_,13.98
_09286_,13.98
_10388_,13.98
stage8_inst.out4\[30\],13.98
net522,13.98
_01190_,13.96
_02053_,13.96
_05593_,13.96
_05928_,13.96
_08038_,13.96
_11109_,13.96
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[25\],13.96
net784,13.96
_02426_,13.95
_04743_,13.94
_07617_,13.94
_09402_,13.94
_10637_,13.94
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[4\],13.94
_02621_,13.93
_07204_,13.93
_04313_,13.92
net564,13.92
_01236_,13.9
_09202_,13.9
_11925_,13.9
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[24\],13.9
net1011,13.9
net1510,13.9
_11136_,13.895
_04707_,13.88
_05642_,13.88
_05945_,13.88
_06455_,13.88
_06840_,13.88
_07180_,13.88
_07886_,13.88
_10845_,13.88
_11623_,13.88
_10044_,13.87
_05566_,13.865
_02812_,13.86
_05491_,13.86
_05525_,13.86
_08977_,13.86
_12050_,13.86
net1422,13.86
_02496_,13.84
_03997_,13.84
_06838_,13.84
_09291_,13.84
_11253_,13.84
_02773_,13.82
_10125_,13.82
net139,13.82
_02601_,13.8
_03553_,13.8
_05206_,13.8
_06629_,13.8
_09675_,13.8
_01082_,13.78
_10619_,13.78
_11548_,13.78
net779,13.78
_07978_,13.775
_00498_,13.76
_01221_,13.76
_02464_,13.76
_02558_,13.76
_02457_,13.75
_03110_,13.74
_03278_,13.74
_04546_,13.74
_07372_,13.74
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[10\],13.74
_03844_,13.72
_04690_,13.72
_11340_,13.72
net563,13.72
_11236_,13.69
_05628_,13.68
_07758_,13.68
_09070_,13.68
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[14\],13.68
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[33\],13.68
net1070,13.68
_00495_,13.66
_03203_,13.66
_10844_,13.66
stage8_inst.out6\[3\],13.66
net1223,13.66
_03245_,13.64
_03518_,13.64
_06251_,13.64
_06535_,13.64
_09696_,13.64
_09810_,13.64
_11281_,13.64
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[24\],13.64
_05990_,13.63
_07318_,13.63
_07249_,13.62
_08027_,13.62
_09284_,13.62
net471,13.62
net1067,13.62
_06065_,13.605
_10043_,13.6
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[31\],13.6
_02102_,13.58
_03149_,13.58
_03521_,13.58
_08041_,13.58
_09155_,13.58
_02060_,13.56
_09021_,13.56
_09927_,13.56
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[2\],13.56
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[10\],13.56
_02792_,13.54
_03016_,13.54
_03794_,13.54
_05475_,13.54
_05664_,13.54
_06103_,13.54
_07063_,13.54
_07238_,13.54
_08940_,13.54
_09492_,13.54
_10000_,13.54
stage8_inst.out2\[9\],13.54
net815,13.54
_04518_,13.52
_07731_,13.52
_09431_,13.52
_08187_,13.51
_00943_,13.505
_02684_,13.5
_08588_,13.5
_09192_,13.5
_10519_,13.5
net657,13.5
_03819_,13.48
_09944_,13.48
net899,13.48
_02993_,13.46
_03009_,13.46
_04373_,13.46
_04719_,13.46
stage8_inst.out6\[11\],13.46
_02458_,13.44
_05692_,13.44
_06376_,13.44
_06386_,13.44
_07612_,13.44
_09130_,13.44
_11692_,13.44
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[18\],13.44
_00945_,13.42
_04823_,13.42
_04841_,13.42
_07900_,13.42
_10122_,13.42
_11773_,13.42
net1445,13.42
net539,13.415
_04402_,13.41
_00952_,13.405
_04205_,13.4
_04572_,13.4
_04767_,13.4
_05876_,13.4
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[5\],13.4
_01583_,13.38
_04581_,13.38
_05621_,13.38
_07040_,13.38
net631,13.38
net1312,13.38
_05063_,13.365
_05300_,13.34
_06631_,13.34
stage8_inst.out7\[20\],13.34
_04302_,13.32
_04947_,13.32
_07606_,13.32
_11103_,13.32
_00905_,13.3
_02885_,13.3
_03254_,13.3
_04863_,13.3
_05101_,13.3
_07399_,13.3
_07811_,13.3
_08990_,13.3
_10727_,13.3
_09957_,13.28
_10737_,13.28
_11123_,13.28
_11159_,13.28
_00967_,13.265
_02584_,13.26
_03514_,13.26
_04705_,13.26
_09953_,13.26
_11696_,13.26
stage8_inst.out2\[23\],13.26
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[30\],13.26
_05243_,13.245
_00752_,13.24
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplicand_high\[31\],13.235
_00937_,13.22
_01400_,13.22
_04413_,13.22
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[21\],13.22
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[4\],13.22
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[18\],13.22
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[6\],13.22
_07272_,13.215
_05184_,13.21
_00938_,13.2
_08958_,13.2
_11199_,13.2
_03088_,13.18
_03148_,13.18
_04959_,13.18
_06947_,13.18
_09110_,13.18
_11693_,13.18
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[2\],13.18
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[14\],13.18
_06755_,13.16
net656,13.16
_06934_,13.15
_01499_,13.14
_03747_,13.14
_05463_,13.14
_10195_,13.14
_10536_,13.14
_10631_,13.14
_05254_,13.12
_07010_,13.12
_00925_,13.1
_02707_,13.1
_04570_,13.1
_10668_,13.1
_11524_,13.1
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[4\],13.1
_00172_,13.08
_00921_,13.08
_05324_,13.08
_06197_,13.08
_06264_,13.08
_06423_,13.08
_07268_,13.08
_08931_,13.08
_09475_,13.08
_09655_,13.08
_09934_,13.08
_10570_,13.08
_10768_,13.08
_11060_,13.08
net1023,13.08
net1036,13.08
_04355_,13.075
_02768_,13.06
_04295_,13.06
_05216_,13.06
_06111_,13.06
_10173_,13.06
_00745_,13.04
_01208_,13.04
_01212_,13.04
_03353_,13.04
_04061_,13.04
_04504_,13.04
_05458_,13.04
_06179_,13.04
_06298_,13.04
_07203_,13.04
_08583_,13.04
net1366,13.04
_02790_,13.02
_02876_,13.02
_06759_,13.02
load_data[18],13.01
load_twiddle[24],13.01
_02497_,13
_04854_,13
_06072_,13
_09099_,13
_09229_,13
stage8_inst.out2\[11\],13
_05812_,12.98
_07182_,12.98
_08592_,12.98
_10920_,12.98
_03351_,12.96
_03506_,12.96
_05037_,12.96
_07584_,12.96
_10300_,12.96
_11745_,12.96
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[21\],12.96
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[63\],12.96
net854,12.96
net1464,12.96
_02442_,12.94
_02713_,12.94
_03667_,12.94
_05236_,12.94
_07621_,12.94
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[5\],12.94
_02344_,12.93
stage8_inst.out6\[7\],12.92
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[9\],12.92
net1568,12.92
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplicand_high\[17\],12.9
_01498_,12.88
_02481_,12.88
_03147_,12.86
_08450_,12.86
_03118_,12.84
_04093_,12.84
_07494_,12.84
_07695_,12.84
net1448,12.84
_07620_,12.82
net483,12.82
net647,12.805
_07118_,12.8
_07167_,12.8
_09660_,12.8
_10161_,12.8
_11481_,12.8
_03816_,12.78
_05736_,12.76
_05807_,12.76
_07436_,12.76
_08993_,12.76
_09478_,12.76
_11635_,12.76
_02453_,12.75
_04467_,12.74
_10110_,12.74
stage8_inst.out4\[17\],12.74
net1232,12.74
_02270_,12.72
_03508_,12.72
_04130_,12.72
_05104_,12.72
_06368_,12.72
_06779_,12.72
_07592_,12.72
_10791_,12.72
net1728,12.72
_01491_,12.705
_04909_,12.7
_05930_,12.7
_08812_,12.7
clknet_leaf_396_clk,12.7
net542,12.7
_00653_,12.68
_06180_,12.68
_09846_,12.68
load_data[8],12.67
_11433_,12.66
stage8_inst.out7\[3\],12.66
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.b\[20\],12.66
_00916_,12.64
_02627_,12.64
_07458_,12.64
_08006_,12.64
_09482_,12.64
_10928_,12.64
_11438_,12.64
stage8_inst.out0\[13\],12.64
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[17\],12.64
_11946_,12.635
_03160_,12.63
_01205_,12.62
_02296_,12.62
_02946_,12.62
_03032_,12.62
_07636_,12.62
_08028_,12.62
_08087_,12.62
_08310_,12.62
_10501_,12.62
_11566_,12.62
_11918_,12.62
stage8_inst.out4\[11\],12.62
net1670,12.62
_02185_,12.6
_03533_,12.6
_03824_,12.6
_06008_,12.6
_11788_,12.6
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.ab_reg\[62\],12.6
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[20\],12.6
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.bit_idx\[4\],12.6
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[45\],12.6
net681,12.6
_02073_,12.585
_04403_,12.58
_05511_,12.58
_07210_,12.58
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[14\],12.58
net707,12.58
_05115_,12.56
_07816_,12.56
_08351_,12.56
_11074_,12.56
stage8_inst.out3\[19\],12.56
_00661_,12.54
_01638_,12.54
_05521_,12.54
_06902_,12.54
_08083_,12.54
_09976_,12.54
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.bit_idx\[3\],12.54
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[0\],12.54
_03624_,12.52
_04091_,12.52
_07912_,12.52
_10713_,12.52
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[2\],12.52
net925,12.52
net1301,12.52
_01214_,12.5
_03038_,12.5
_04852_,12.5
_04931_,12.5
_05516_,12.5
_05712_,12.5
_06639_,12.5
_06713_,12.5
_06846_,12.5
_07352_,12.5
_09784_,12.5
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[11\],12.5
net574,12.5
net859,12.5
_02547_,12.49
_01124_,12.485
_05814_,12.48
_08166_,12.48
_09285_,12.48
_08005_,12.465
_03081_,12.46
_04274_,12.46
_09471_,12.46
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[2\],12.46
net966,12.46
_09632_,12.45
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[7\],12.45
_00511_,12.445
_06247_,12.44
_06618_,12.44
_09315_,12.44
_10035_,12.44
_11341_,12.44
_02299_,12.42
_08110_,12.42
_09346_,12.42
_10428_,12.42
stage8_inst.out1\[18\],12.42
_00953_,12.41
_04115_,12.405
_02486_,12.4
_08999_,12.4
_10717_,12.4
net838,12.4
_02111_,12.38
_02578_,12.38
_04630_,12.38
_09326_,12.38
_11937_,12.38
stage8_inst.out3\[25\],12.38
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[5\],12.38
_11286_,12.36
_08124_,12.34
_10130_,12.34
_11794_,12.34
_09395_,12.32
_08974_,12.305
_00757_,12.3
_00796_,12.3
_01639_,12.3
_03719_,12.3
_04564_,12.3
_07749_,12.3
_10276_,12.3
_11941_,12.3
stage8_inst.out6\[15\],12.3
stage8_inst.out7\[30\],12.3
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.acc_high\[28\],12.3
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.phase\[3\],12.3
net962,12.3
_07996_,12.295
load_data[20],12.29
_00119_,12.28
_00733_,12.28
_01527_,12.28
_01645_,12.28
_07187_,12.28
_08675_,12.28
_09968_,12.28
_10040_,12.28
_10544_,12.28
_11768_,12.28
net573,12.28
net1251,12.28
net1485,12.28
_02430_,12.26
_02685_,12.26
_08171_,12.26
_09608_,12.26
_04606_,12.24
_05461_,12.24
_05560_,12.24
_09399_,12.24
_10054_,12.24
net915,12.24
_03735_,12.22
_05466_,12.22
_05684_,12.22
_08189_,12.22
_10699_,12.22
_10707_,12.22
_04028_,12.2
_05598_,12.2
_07790_,12.2
_01865_,12.18
_02716_,12.18
_03266_,12.18
_05123_,12.18
_05868_,12.18
_09662_,12.18
_10180_,12.18
_10712_,12.18
net1226,12.18
_12009_,12.17
_00802_,12.16
_01245_,12.16
_01648_,12.16
_05350_,12.16
_08073_,12.16
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[0\],12.16
net1245,12.16
_01229_,12.14
_02466_,12.14
_00497_,12.125
_01418_,12.12
_05111_,12.12
_05229_,12.12
_10490_,12.12
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[27\],12.12
_06245_,12.11
_05939_,12.1
_05987_,12.1
_06514_,12.1
_11375_,12.1
_03952_,12.08
_06546_,12.08
_07049_,12.08
_07281_,12.08
_10418_,12.08
stage8_inst.out5\[7\],12.08
_05679_,12.06
_06581_,12.06
_09989_,12.06
_11303_,12.06
net636,12.06
net1168,12.06
net1487,12.06
_03036_,12.04
_04920_,12.04
_06163_,12.04
_07970_,12.04
_08491_,12.04
_09712_,12.04
_10765_,12.04
_11811_,12.04
net1107,12.04
_00795_,12.025
_02595_,12.02
_09708_,12.02
_11518_,12.02
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[22\],12.02
_02266_,12
_04730_,12
_04833_,12
_09974_,12
_11309_,12
stage8_inst.out3\[18\],12
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[27\],12
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.multiplier\[19\],12
_09728_,11.99
_10050_,11.99
net744,11.985
_01077_,11.965
_04098_,11.96
_08130_,11.96
_09736_,11.96
_11807_,11.96
_11899_,11.96
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[3\],11.96
_09763_,11.94
_10670_,11.94
net1263,11.94
_01619_,11.92
_02064_,11.92
_09281_,11.92
_09692_,11.92
_11288_,11.92
net940,11.92
stage8_inst.out2\[10\],11.9
stage8_inst.out7\[14\],11.9
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.mq_reg\[16\],11.9
net1364,11.9
_04566_,11.88
_05205_,11.88
_06708_,11.88
_06799_,11.88
_09203_,11.88
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.acc_high\[30\],11.88
_05002_,11.84
_05611_,11.84
_06192_,11.84
_06206_,11.84
_07643_,11.84
_10169_,11.84
stage8_inst.out6\[17\],11.84
net518,11.84
_00746_,11.82
_00798_,11.82
_04409_,11.82
_04711_,11.82
_06509_,11.82
_10488_,11.82
stage8_inst.out0\[19\],11.82
net594,11.82
net946,11.82
net1009,11.82
net1137,11.82
net1148,11.82
net1174,11.82
net1185,11.82
net1688,11.82
load_twiddle[9],11.81
_03258_,11.8
_04187_,11.8
_08079_,11.8
_09741_,11.8
_10229_,11.8
_11094_,11.8
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[24\],11.8
_04840_,11.78
_05146_,11.78
_06823_,11.78
_10729_,11.78
_11892_,11.78
stage8_inst.out3\[15\],11.78
net1005,11.78
net1337,11.78
_06732_,11.77
_04672_,11.76
net810,11.76
_02380_,11.74
_05181_,11.74
_06041_,11.74
_10286_,11.74
_11310_,11.74
_11977_,11.74
stage8_inst.out0\[10\],11.74
_11064_,11.73
_00756_,11.72
_02075_,11.72
_03769_,11.72
_04174_,11.72
_04855_,11.72
_05753_,11.72
_07004_,11.72
_07350_,11.72
_09255_,11.72
_11141_,11.72
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.acc_high\[30\],11.72
_00660_,11.7
_02487_,11.7
_08298_,11.7
_09112_,11.7
_12006_,11.7
_12020_,11.7
_12055_,11.7
stage8_inst.out7\[18\],11.7
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[44\],11.7
net819,11.7
net1207,11.7
_06500_,11.695
_07275_,11.695
_04147_,11.68
_10687_,11.68
_10761_,11.68
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[46\],11.68
net156,11.68
_01515_,11.665
_00618_,11.66
_03722_,11.66
_03742_,11.66
_07364_,11.66
_07518_,11.66
_09550_,11.66
_10661_,11.66
_11631_,11.66
_11993_,11.66
net1497,11.66
_03839_,11.64
_04010_,11.64
_11029_,11.64
_03806_,11.62
_05575_,11.62
_05686_,11.62
_08060_,11.62
_08765_,11.62
_09118_,11.62
_09439_,11.62
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[24\],11.62
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[4\],11.62
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.t_reg\[3\],11.61
_01534_,11.6
_01948_,11.6
_04740_,11.6
_05380_,11.6
_05596_,11.6
_07835_,11.6
net1006,11.6
_00651_,11.58
_01195_,11.58
_01231_,11.58
_02089_,11.58
_02095_,11.58
_02986_,11.58
_04858_,11.58
_06403_,11.58
_07041_,11.58
_09348_,11.58
_09569_,11.58
_10839_,11.58
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[28\],11.58
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.multiplier\[21\],11.58
net1222,11.58
_03821_,11.56
_03971_,11.56
_07341_,11.56
_07689_,11.56
_03308_,11.54
_06845_,11.54
_07126_,11.54
_11168_,11.54
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.multiplier\[28\],11.54
_09042_,11.535
_01178_,11.525
_09480_,11.52
_09658_,11.52
_03195_,11.5
_05629_,11.5
_06461_,11.5
_09240_,11.5
_10644_,11.5
_11100_,11.5
_11387_,11.495
_01563_,11.48
_01646_,11.48
_04332_,11.48
_08464_,11.48
_11104_,11.48
load_data[0],11.48
net817,11.48
net1443,11.48
net1468,11.48
net944,11.47
_02321_,11.46
_03329_,11.46
_03886_,11.46
_06243_,11.46
_07239_,11.46
_08704_,11.46
_11467_,11.46
stage8_inst.out7\[17\],11.46
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[15\],11.46
_02206_,11.445
_00915_,11.44
_06210_,11.44
_10045_,11.44
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.mq_reg\[44\],11.44
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.ab_reg\[60\],11.44
_11169_,11.43
_04082_,11.42
_05952_,11.42
_06867_,11.42
stage8_inst.stage4_upper.stage2_pair0.butterfly_inst.mul_inst.multiplier\[2\],11.42
