net,length_um
_05331_,27.18
_16256_,27.18
_21518_,27.18
_33440_,27.18
_34117_,27.18
_00281_,27.16
_00994_,27.16
_23079_,27.16
_24389_,27.16
_28775_,27.16
_29148_,27.16
_33024_,27.16
_35336_,27.16
_00501_,27.14
_12542_,27.14
_15269_,27.14
_20156_,27.14
_26834_,27.14
_04298_,27.12
_31779_,27.12
_34032_,27.12
_34960_,27.12
_40987_,27.12
_08788_,27.1
_18090_,27.1
_22380_,27.1
_26526_,27.1
_30261_,27.1
_36116_,27.1
_38499_,27.1
_00986_,27.08
_03309_,27.08
_08320_,27.08
_18528_,27.08
_21661_,27.08
_24499_,27.08
_33551_,27.08
_34872_,27.08
_38835_,27.08
_36140_,27.07
_10413_,27.06
_13654_,27.06
_22144_,27.06
_35519_,27.06
_38912_,27.06
_16250_,27.05
_06713_,27.04
_18174_,27.04
_23147_,27.04
_25769_,27.04
_01292_,27.02
_04092_,27.02
_07855_,27.02
_08525_,27.02
_10459_,27.02
_12039_,27.02
_12150_,27.02
_24470_,27.02
_25916_,27.02
_29734_,27.02
_39413_,27.02
_19179_,27.01
_33703_,27.01
_24024_,27
_00128_,26.98
_10911_,26.98
_16675_,26.98
_19617_,26.98
_22670_,26.98
_25403_,26.98
_30489_,26.98
_37467_,26.98
_13404_,26.96
_14747_,26.96
_14806_,26.96
_22320_,26.96
_27894_,26.96
_29831_,26.96
_37012_,26.96
_39244_,26.96
_12069_,26.94
_23280_,26.94
_28588_,26.94
_30423_,26.94
_32877_,26.94
_36995_,26.94
_37217_,26.94
_40969_,26.94
_09247_,26.935
_07097_,26.92
_21402_,26.92
_31290_,26.92
_33174_,26.92
_27736_,26.91
_00639_,26.9
_13190_,26.9
_17376_,26.9
_29692_,26.9
_06177_,26.88
_33617_,26.88
_24552_,26.86
_32921_,26.86
_34223_,26.86
_10087_,26.85
_00981_,26.84
_01623_,26.84
_02373_,26.84
_18043_,26.84
_19707_,26.84
_34338_,26.84
_00540_,26.82
_08758_,26.82
_12999_,26.82
_14606_,26.82
_31166_,26.82
_38501_,26.82
_40909_,26.82
_31262_,26.81
_01541_,26.8
_21866_,26.8
_27922_,26.8
_31037_,26.8
_31822_,26.8
_38818_,26.8
_08959_,26.78
_12429_,26.78
_13286_,26.78
_15912_,26.78
_29539_,26.78
_30653_,26.78
_08926_,26.765
_01401_,26.76
_07096_,26.76
_09057_,26.76
_17179_,26.76
_03642_,26.74
_05526_,26.74
_07930_,26.74
_10277_,26.74
_12675_,26.74
_16065_,26.74
_18601_,26.74
_28096_,26.74
_34284_,26.74
_35787_,26.74
_42017_,26.74
_27346_,26.73
_01311_,26.72
_07438_,26.72
_21284_,26.72
_30270_,26.72
clknet_leaf_87_clk,26.72
_31080_,26.71
_20585_,26.7
_23153_,26.7
_23374_,26.7
_26248_,26.7
_29135_,26.7
_32648_,26.7
_35881_,26.7
_40933_,26.7
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[1\],26.7
_09842_,26.695
_05066_,26.68
_06097_,26.68
_13760_,26.68
_27219_,26.68
_39037_,26.68
_05138_,26.675
_26527_,26.675
_02715_,26.66
_05959_,26.66
_06974_,26.66
_09576_,26.66
_21296_,26.66
_27292_,26.66
_19857_,26.64
_25267_,26.64
_25638_,26.64
_30353_,26.64
_32403_,26.64
_37483_,26.64
_38164_,26.64
_38904_,26.64
_39192_,26.64
_07230_,26.62
_35212_,26.61
_00462_,26.6
_05706_,26.6
_22434_,26.6
_26751_,26.6
_30407_,26.6
_33452_,26.6
_33984_,26.6
_34578_,26.6
_36241_,26.6
_15393_,26.595
_16485_,26.58
_17915_,26.58
_13307_,26.57
_01698_,26.56
_02724_,26.56
_18829_,26.56
_31149_,26.56
_39311_,26.56
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[8\],26.56
_18264_,26.555
_25633_,26.55
_00620_,26.54
_19613_,26.54
_29666_,26.54
_00176_,26.52
_07751_,26.52
_15446_,26.52
_18078_,26.52
_21182_,26.52
_23453_,26.52
_26038_,26.52
_29754_,26.52
_31255_,26.52
_33450_,26.52
_34294_,26.52
_40808_,26.52
_40992_,26.52
_09513_,26.5
_13731_,26.5
_34658_,26.5
_37147_,26.5
_04246_,26.48
_21479_,26.48
_21674_,26.48
_29240_,26.48
_32231_,26.48
_41405_,26.48
_09398_,26.46
_32698_,26.46
_03447_,26.44
_11455_,26.44
_12744_,26.44
_13061_,26.44
_16357_,26.44
_19795_,26.44
_20084_,26.44
_35899_,26.44
_40912_,26.44
_42277_,26.44
_16442_,26.42
_26752_,26.42
_33193_,26.42
_34087_,26.42
_39146_,26.42
_12025_,26.41
_05808_,26.4
_17380_,26.4
_29621_,26.4
_30203_,26.4
_30759_,26.4
_38159_,26.4
_27364_,26.39
_32358_,26.38
net252,26.38
_22668_,26.37
_04978_,26.36
_15920_,26.36
_19895_,26.36
_21946_,26.36
_23680_,26.36
_37709_,26.36
_39491_,26.36
_39725_,26.36
_40062_,26.36
_08261_,26.34
_20617_,26.34
_26809_,26.34
_29927_,26.34
_38044_,26.34
_05344_,26.33
_28480_,26.32
_33428_,26.32
_33681_,26.32
_35862_,26.32
_36314_,26.32
_37622_,26.32
_37733_,26.32
_34332_,26.315
_00173_,26.3
_01022_,26.3
_04821_,26.3
_04991_,26.3
_33362_,26.3
_41924_,26.3
_31759_,26.29
_15587_,26.28
_18155_,26.28
_21885_,26.28
_30739_,26.28
_34754_,26.28
_36324_,26.28
_37944_,26.27
_07064_,26.26
_09006_,26.26
_15026_,26.26
_19543_,26.26
_20099_,26.26
_31053_,26.26
_31386_,26.26
_37097_,26.26
_37182_,26.26
_10666_,26.24
_25912_,26.24
_34405_,26.24
_03903_,26.22
_05516_,26.22
_09606_,26.22
_26883_,26.22
_27441_,26.22
_30055_,26.22
_31988_,26.22
_36933_,26.22
_40459_,26.22
_02545_,26.205
_02641_,26.2
_05578_,26.2
_13819_,26.2
_15771_,26.2
_17974_,26.2
_25260_,26.2
_03959_,26.18
_20196_,26.18
_27149_,26.18
_33375_,26.18
_38787_,26.18
_40529_,26.18
stage8_inst.stage4_lower.stage2_pair1.butterfly_inst.mul_inst.b\[0\],26.18
_04387_,26.16
_07038_,26.16
_19780_,26.16
_22891_,26.16
_30490_,26.15
_02135_,26.14
_02283_,26.14
_27120_,26.14
_35981_,26.14
_37024_,26.14
_42312_,26.14
_10010_,26.13
_10301_,26.12
_17591_,26.12
_31957_,26.12
_32380_,26.12
_34104_,26.12
_38656_,26.12
_41104_,26.12
_05421_,26.1
_07043_,26.1
_09281_,26.1
_14700_,26.1
_33526_,26.1
_33702_,26.1
_34479_,26.1
_04916_,26.095
_09060_,26.08
_09980_,26.08
_13534_,26.08
_14788_,26.08
_37778_,26.08
_16483_,26.06
_22209_,26.06
_31630_,26.06
_35249_,26.06
_36238_,26.06
_29890_,26.055
_22657_,26.05
_19060_,26.04
_23346_,26.04
_29429_,26.04
_29954_,26.04
_31215_,26.04
_36537_,26.04
_37088_,26.04
_38790_,26.04
_17154_,26.035
_04912_,26.02
_12234_,26.02
_14307_,26.02
_15503_,26.02
_15721_,26.02
_27957_,26.02
_28686_,26.02
_33355_,26.02
_36250_,26.02
_37165_,26.02
_41224_,26.02
_30748_,26
_13513_,25.995
_05988_,25.98
_06082_,25.98
_07866_,25.98
_10259_,25.98
_14970_,25.98
_17092_,25.98
_19407_,25.98
_31775_,25.98
_01920_,25.96
_13151_,25.96
_26674_,25.96
_34769_,25.96
_40722_,25.96
_41123_,25.96
_40018_,25.955
_07785_,25.94
_20600_,25.94
_34013_,25.94
_34440_,25.94
_34899_,25.94
_40997_,25.94
_13464_,25.935
_06281_,25.92
_25138_,25.92
_05998_,25.91
_04766_,25.9
_05632_,25.9
_06513_,25.9
_06612_,25.9
_08616_,25.9
_14401_,25.9
_22228_,25.9
_22939_,25.9
_26573_,25.9
_26755_,25.9
_31607_,25.9
_39461_,25.9
_04704_,25.88
_14693_,25.88
_21607_,25.88
_23270_,25.88
_32571_,25.88
_38068_,25.88
stage8_inst.in5\[1\],25.88
_06447_,25.87
_11209_,25.87
_20108_,25.87
_02719_,25.86
_03515_,25.86
_28846_,25.86
_34016_,25.86
_34778_,25.86
_35376_,25.86
_36402_,25.86
_00596_,25.84
_05230_,25.84
_09565_,25.84
_12611_,25.84
_17292_,25.84
_19135_,25.84
_22421_,25.84
_25526_,25.84
_39313_,25.84
_00971_,25.82
_01038_,25.82
_15326_,25.82
_15584_,25.82
_16628_,25.82
_20999_,25.82
_23086_,25.82
_23620_,25.82
_30824_,25.82
_30365_,25.815
_04130_,25.8
_05560_,25.8
_12989_,25.8
_13923_,25.8
_15463_,25.8
_18855_,25.8
_21369_,25.8
_25176_,25.8
_40160_,25.8
_40897_,25.8
_17518_,25.78
_28543_,25.78
_32913_,25.78
_40670_,25.78
_06065_,25.76
_08948_,25.76
_09269_,25.76
_12012_,25.76
_15801_,25.76
_19389_,25.76
_27523_,25.76
_29835_,25.76
_31550_,25.76
_32961_,25.76
_35342_,25.76
_38711_,25.76
_41437_,25.755
_22521_,25.75
_24606_,25.74
_37052_,25.74
_01565_,25.72
_15671_,25.72
_15800_,25.72
_20136_,25.72
_25048_,25.72
_25230_,25.72
_31808_,25.72
_40800_,25.72
stage8_inst.stage4_lower.stage2_pair0.butterfly_inst.mul_inst.b\[1\],25.715
_09726_,25.7
_12606_,25.7
_13554_,25.7
_19247_,25.7
_21879_,25.7
_33869_,25.7
_41245_,25.7
_00427_,25.68
_05011_,25.68
_10145_,25.68
_14437_,25.68
_18458_,25.68
_19032_,25.68
_21753_,25.68
_21761_,25.68
_26620_,25.68
_29023_,25.68
_29481_,25.68
_32572_,25.68
_32606_,25.68
_38412_,25.68
_39643_,25.68
_41382_,25.68
_42034_,25.68
_39876_,25.675
_05913_,25.66
_07297_,25.66
_07818_,25.66
_12208_,25.66
_27482_,25.66
_31475_,25.66
_33631_,25.66
_35151_,25.66
_11105_,25.64
_15996_,25.64
_16818_,25.64
_18788_,25.64
_21495_,25.64
_27612_,25.64
_27743_,25.64
_29921_,25.64
_41343_,25.64
_14009_,25.635
_39774_,25.63
_06130_,25.62
_08619_,25.62
_11991_,25.62
_15568_,25.62
_20085_,25.62
_21099_,25.62
_34315_,25.62
_37127_,25.62
_37437_,25.62
_40316_,25.62
_14816_,25.615
_01632_,25.6
_19390_,25.6
_23450_,25.6
_32489_,25.6
_32503_,25.6
_35691_,25.6
_08646_,25.58
_19431_,25.58
_34814_,25.58
_37656_,25.57
_11171_,25.56
_18920_,25.56
_19642_,25.56
_27836_,25.56
_33768_,25.56
_34222_,25.56
_00453_,25.54
_26443_,25.54
_36134_,25.54
_36728_,25.54
_38511_,25.54
_07771_,25.52
_22881_,25.52
_33074_,25.52
_35474_,25.52
_41879_,25.52
_00817_,25.5
_13593_,25.5
_15546_,25.5
_24100_,25.5
_03209_,25.48
_10141_,25.48
_14076_,25.48
_16013_,25.48
_21684_,25.48
_21838_,25.48
_23378_,25.48
_25380_,25.48
_26523_,25.48
_27571_,25.48
_39179_,25.48
_39239_,25.48
_38995_,25.47
_12278_,25.46
_20599_,25.46
_22781_,25.46
_25240_,25.46
_30952_,25.46
_32295_,25.46
_08014_,25.45
_07076_,25.44
_12582_,25.44
_13300_,25.44
_14008_,25.44
_22123_,25.44
_25725_,25.44
_31576_,25.44
_33987_,25.44
_34941_,25.44
_37911_,25.44
_39443_,25.44
_06775_,25.435
_03706_,25.42
_05046_,25.42
_06841_,25.42
_15204_,25.42
_21487_,25.42
_41695_,25.42
_02286_,25.4
_05363_,25.4
_18549_,25.4
_32002_,25.4
_36171_,25.4
_39215_,25.39
_01456_,25.38
_02161_,25.38
_03558_,25.38
_04160_,25.38
_12940_,25.38
_18378_,25.38
_27241_,25.38
_34283_,25.38
_37368_,25.38
_40147_,25.375
_02610_,25.36
_07306_,25.36
_07867_,25.36
_22281_,25.36
_25872_,25.36
_31621_,25.36
_39949_,25.36
_29344_,25.35
_05145_,25.34
_08089_,25.34
_19980_,25.34
_21041_,25.34
_40764_,25.34
_07302_,25.33
_01722_,25.32
_15472_,25.32
_16812_,25.32
_21652_,25.32
_25891_,25.32
_27258_,25.32
_30718_,25.32
_32579_,25.32
_39617_,25.32
_03516_,25.31
_06009_,25.31
_05416_,25.3
_23401_,25.3
_39801_,25.3
_10295_,25.29
_01235_,25.28
_15096_,25.28
_32452_,25.28
_34460_,25.28
_37596_,25.28
_15052_,25.26
_18418_,25.26
_24109_,25.26
_31944_,25.26
_38678_,25.26
_08202_,25.24
_12163_,25.24
_21918_,25.24
_23371_,25.24
_24340_,25.24
_31073_,25.24
_33777_,25.24
_34185_,25.24
_37501_,25.24
_39900_,25.24
_40744_,25.24
_42170_,25.24
_08402_,25.22
_08599_,25.22
_10234_,25.22
_12575_,25.22
_19894_,25.22
_32316_,25.22
_35972_,25.22
_07741_,25.2
_19572_,25.2
_21420_,25.2
_22221_,25.2
_22485_,25.2
_27503_,25.2
_33975_,25.2
_07534_,25.18
_14469_,25.18
_18584_,25.18
_22835_,25.18
_23097_,25.18
_23204_,25.18
_30033_,25.18
_35500_,25.18
_40254_,25.18
_16774_,25.175
_06799_,25.16
_19495_,25.16
_22142_,25.16
_22149_,25.16
_25166_,25.16
_32124_,25.16
_32845_,25.16
_01433_,25.14
_01656_,25.14
_05151_,25.14
_10535_,25.14
_12905_,25.14
_18642_,25.14
_18876_,25.14
_22558_,25.14
_22858_,25.14
_26797_,25.14
_30730_,25.14
_36999_,25.14
_14683_,25.12
_19542_,25.12
_20373_,25.12
_34621_,25.12
_07506_,25.1
_10873_,25.1
_11536_,25.1
_14440_,25.1
_25983_,25.1
_37680_,25.1
_37931_,25.1
_39007_,25.1
_02092_,25.08
_02186_,25.08
_22515_,25.08
_35152_,25.08
_37524_,25.08
_30806_,25.07
_00707_,25.06
_04234_,25.06
_22762_,25.06
_30401_,25.06
_39278_,25.06
_17225_,25.055
_37670_,25.055
_05296_,25.04
_08311_,25.04
_16676_,25.04
_22778_,25.04
_34997_,25.04
_03907_,25.02
_08148_,25.02
_20106_,25.02
_20637_,25.02
_28752_,25.02
_32948_,25.02
_33187_,25.02
_33733_,25.02
_38915_,25.02
_40502_,25.02
_05870_,25.015
_19779_,25.015
_07185_,25
_32351_,25
_35422_,25
_07486_,24.98
_10596_,24.98
_13504_,24.98
_14516_,24.98
_18666_,24.98
_24610_,24.98
_29851_,24.98
_31186_,24.98
_33805_,24.98
_37023_,24.98
_38990_,24.98
_39945_,24.98
_37387_,24.975
_00544_,24.96
_05786_,24.96
_15627_,24.96
_18956_,24.96
_27758_,24.96
_32090_,24.96
_40996_,24.96
_01889_,24.94
_06049_,24.94
_16647_,24.94
_23719_,24.94
_29884_,24.94
_37324_,24.94
_04363_,24.92
_09184_,24.92
_18563_,24.92
_27891_,24.92
_33176_,24.92
_34828_,24.92
_34889_,24.92
_04204_,24.915
_12306_,24.91
_13466_,24.91
_09480_,24.9
_10092_,24.9
_27949_,24.9
_40849_,24.9
_19494_,24.895
_00976_,24.88
_01008_,24.88
_08995_,24.88
_22198_,24.88
_23430_,24.88
_26156_,24.88
_30439_,24.88
_31840_,24.88
_39224_,24.88
_04793_,24.86
_07061_,24.86
_08946_,24.86
_10800_,24.86
_12434_,24.86
_15837_,24.86
_22518_,24.86
_23945_,24.86
_25368_,24.86
_33495_,24.86
_37576_,24.86
_11820_,24.855
_39453_,24.855
_09866_,24.84
_17447_,24.84
_23241_,24.84
_30883_,24.84
_37396_,24.84
_38101_,24.84
_42502_,24.84
_00164_,24.82
_00854_,24.82
_00882_,24.82
_21636_,24.82
_24116_,24.82
_30805_,24.82
_33392_,24.82
_38896_,24.82
_39927_,24.82
_02570_,24.8
_12603_,24.8
_24732_,24.8
_26383_,24.8
_28888_,24.8
_29388_,24.8
_34675_,24.8
_38272_,24.8
_40059_,24.8
_01860_,24.78
_04349_,24.78
_05472_,24.78
_10033_,24.775
_02017_,24.76
_08979_,24.76
_18791_,24.76
_25290_,24.76
_27357_,24.76
_29084_,24.76
_37027_,24.76
_39221_,24.76
_34025_,24.74
_34218_,24.74
_07168_,24.72
_09066_,24.72
_27271_,24.72
_27585_,24.72
_28485_,24.72
_31976_,24.72
_40313_,24.72
_40877_,24.72
_31248_,24.71
_13542_,24.7
_13635_,24.7
_16007_,24.7
_24376_,24.7
_33659_,24.7
_00389_,24.68
_08968_,24.68
_10592_,24.68
_10839_,24.68
_12138_,24.68
_12276_,24.68
_14983_,24.68
clknet_leaf_11_clk,24.68
_06908_,24.66
_19853_,24.66
_20143_,24.66
_23546_,24.66
_32086_,24.66
_36506_,24.66
_16765_,24.65
_01699_,24.64
_05933_,24.64
_06527_,24.64
_16428_,24.64
_19127_,24.64
_19735_,24.64
_21374_,24.64
_24387_,24.64
_34162_,24.64
_36270_,24.64
_39779_,24.64
_07273_,24.62
_21763_,24.62
_22358_,24.62
_12762_,24.615
_13121_,24.615
_39937_,24.61
_06848_,24.6
_15457_,24.6
_19742_,24.6
_29592_,24.6
_30318_,24.6
_32214_,24.6
_33443_,24.6
_34083_,24.6
_39207_,24.6
_00177_,24.58
_04829_,24.58
_05089_,24.58
_08343_,24.58
_31026_,24.58
_38494_,24.58
_38495_,24.58
_00969_,24.56
_03798_,24.56
_04888_,24.56
_11705_,24.56
_23729_,24.56
_24589_,24.56
_39403_,24.56
_01191_,24.55
_21715_,24.55
_08542_,24.54
_16220_,24.54
_19811_,24.54
_33279_,24.54
_42447_,24.54
_01532_,24.52
_03662_,24.52
_15590_,24.52
_19017_,24.52
_32375_,24.52
_41586_,24.515
_01463_,24.5
_04624_,24.5
_12391_,24.5
_14956_,24.5
_22188_,24.5
_34069_,24.5
_34567_,24.5
_36838_,24.49
_08996_,24.48
_30851_,24.48
_31417_,24.48
_32354_,24.48
_37015_,24.48
_19575_,24.47
_10561_,24.46
_10718_,24.46
_25644_,24.46
_26060_,24.46
_27403_,24.46
_28430_,24.46
_31631_,24.46
_37152_,24.46
_38905_,24.46
_39198_,24.46
_41595_,24.46
_35384_,24.445
_05038_,24.44
_19869_,24.44
_22572_,24.44
_24658_,24.44
_25641_,24.44
_37141_,24.44
_02010_,24.42
_14930_,24.42
_18451_,24.42
_27168_,24.42
_33101_,24.42
_42100_,24.42
_01136_,24.4
_24196_,24.4
_24369_,24.4
_36907_,24.4
_40625_,24.4
_08147_,24.39
_00636_,24.38
_00746_,24.38
_19532_,24.38
_19900_,24.38
_20855_,24.38
_22761_,24.38
_23191_,24.38
_23258_,24.38
_28371_,24.38
_30280_,24.38
_34739_,24.38
_35868_,24.38
_20171_,24.37
_35893_,24.365
_10711_,24.36
_19406_,24.36
_22124_,24.36
_27733_,24.36
_28040_,24.36
_29909_,24.36
_30348_,24.36
_37662_,24.36
_00965_,24.34
_05743_,24.34
_07650_,24.34
_08872_,24.34
_14138_,24.34
_19888_,24.34
_26610_,24.34
_41549_,24.34
_01142_,24.32
_08215_,24.32
_16753_,24.32
_39752_,24.32
_38500_,24.31
_01492_,24.3
_05943_,24.3
_09845_,24.3
_10077_,24.3
_10131_,24.3
_12769_,24.3
_16243_,24.3
_17384_,24.3
_24939_,24.3
_30602_,24.3
_32474_,24.3
_33578_,24.3
net427,24.3
_00629_,24.28
_24239_,24.28
_28355_,24.27
_06678_,24.26
_19041_,24.26
_27190_,24.26
_28256_,24.26
_28334_,24.26
_16409_,24.255
_18630_,24.24
_20015_,24.24
_30597_,24.24
_36359_,24.24
_18064_,24.225
_05810_,24.22
_08142_,24.22
_08489_,24.22
_11783_,24.22
_13210_,24.22
_15070_,24.22
_15411_,24.22
_21132_,24.22
_24241_,24.22
_32722_,24.22
_34570_,24.22
_35846_,24.22
_36737_,24.22
_39576_,24.22
_41061_,24.22
_32195_,24.21
_37582_,24.21
_12913_,24.2
_23493_,24.2
_29124_,24.2
_30129_,24.2
_31041_,24.2
_18082_,24.19
_34915_,24.19
_04110_,24.18
_05562_,24.18
_08269_,24.18
_14654_,24.18
_14871_,24.18
_15613_,24.18
_28142_,24.18
_30980_,24.18
_31852_,24.18
_32007_,24.18
_36484_,24.18
_39540_,24.18
_42513_,24.18
_12410_,24.16
_12880_,24.16
_14300_,24.16
_18621_,24.16
_24323_,24.16
_26274_,24.16
_30454_,24.16
_37151_,24.16
_41856_,24.16
net122,24.16
_01676_,24.14
_14389_,24.14
_15092_,24.14
_17370_,24.14
_26353_,24.14
_30540_,24.14
_14994_,24.13
_15544_,24.12
_27940_,24.12
_29915_,24.12
_32393_,24.12
_35246_,24.12
_37297_,24.12
_00694_,24.1
_03473_,24.1
_05267_,24.1
_09675_,24.1
_10428_,24.1
_12217_,24.1
_14025_,24.1
_14083_,24.1
_16786_,24.1
_17894_,24.1
_27633_,24.1
_40506_,24.1
_03078_,24.08
_03408_,24.08
_22324_,24.08
_24370_,24.08
_25776_,24.08
_27069_,24.08
_29774_,24.08
_36316_,24.08
_38977_,24.08
_41393_,24.08
_07363_,24.06
_09834_,24.06
_15728_,24.06
_16772_,24.06
_20840_,24.06
_22868_,24.06
_26608_,24.06
_27275_,24.06
_27321_,24.06
_34773_,24.06
_35344_,24.06
_36330_,24.06
net368,24.06
_03822_,24.04
_13212_,24.04
_24309_,24.04
_24634_,24.04
_25933_,24.04
_38132_,24.04
_04643_,24.035
_17004_,24.035
_15987_,24.02
_29913_,24.02
_32684_,24.02
_33192_,24.02
_39851_,24.02
_41504_,24.02
_03100_,24
_06116_,24
_07069_,24
_15904_,24
_16390_,24
_19493_,24
_20901_,24
_21473_,24
_21525_,24
_30526_,24
_35008_,24
_36262_,24
_38662_,24
_09435_,23.99
_03417_,23.98
_03587_,23.98
_11956_,23.98
_12107_,23.98
_13901_,23.98
_17844_,23.98
_20953_,23.98
_24983_,23.98
_36884_,23.98
_40812_,23.98
clknet_leaf_50_clk,23.98
_01084_,23.96
_01206_,23.96
_01491_,23.96
_10294_,23.96
_10605_,23.96
_12055_,23.96
_21421_,23.96
_22481_,23.96
_28215_,23.96
_33423_,23.96
_35471_,23.96
_37561_,23.96
_38109_,23.96
_40118_,23.96
_42052_,23.96
_17314_,23.95
_04987_,23.94
_07776_,23.94
_11070_,23.94
_11348_,23.94
_11819_,23.94
_16076_,23.94
_20748_,23.94
_24231_,23.94
_33117_,23.94
_36546_,23.94
_15564_,23.935
_24955_,23.935
_06127_,23.93
_13446_,23.93
_26933_,23.93
_01199_,23.92
_01480_,23.92
_02184_,23.92
_09568_,23.92
_18344_,23.92
_09686_,23.9
_21481_,23.9
_23115_,23.9
_24394_,23.9
_24849_,23.9
_26591_,23.9
_36448_,23.9
_39944_,23.9
_40323_,23.9
_00802_,23.88
_11492_,23.88
_12540_,23.88
_18024_,23.88
_18645_,23.88
_29622_,23.88
_32565_,23.88
_38846_,23.88
_38891_,23.88
_40724_,23.88
_05179_,23.87
_36814_,23.87
_01158_,23.86
_02148_,23.86
_04547_,23.86
_05385_,23.86
_15178_,23.86
_22662_,23.86
_36994_,23.86
_41419_,23.86
_04541_,23.84
_05250_,23.84
_17667_,23.84
_22806_,23.84
_23968_,23.84
_27218_,23.84
_27448_,23.84
_27982_,23.84
_32198_,23.84
_32691_,23.84
_41904_,23.84
_02300_,23.82
_06258_,23.82
_16838_,23.82
_19951_,23.82
_25582_,23.82
_11837_,23.81
_10095_,23.8
_12288_,23.8
_18442_,23.8
_22429_,23.8
_37441_,23.8
_04496_,23.79
_08387_,23.79
_02167_,23.78
_04824_,23.78
_10572_,23.78
_17920_,23.78
_21060_,23.78
_27057_,23.78
_36261_,23.78
_38399_,23.78
_03808_,23.76
_06371_,23.76
_09569_,23.76
_10420_,23.76
_19691_,23.76
_21582_,23.76
_31049_,23.76
_31892_,23.76
_33178_,23.76
_38523_,23.76
_23838_,23.755
_04619_,23.745
_12479_,23.74
_12788_,23.74
_13242_,23.74
_16787_,23.74
_23907_,23.74
_38786_,23.74
_40225_,23.74
_05125_,23.72
_16273_,23.72
_27806_,23.72
_31109_,23.72
_34011_,23.72
_34825_,23.72
_36497_,23.72
_36520_,23.72
_03082_,23.7
_13811_,23.7
_14758_,23.7
_22354_,23.7
_24182_,23.7
_30845_,23.7
_33663_,23.7
_34042_,23.7
_37338_,23.7
_35839_,23.69
_00617_,23.68
_05972_,23.68
_11026_,23.68
_15186_,23.68
_27815_,23.68
_30939_,23.68
_32331_,23.68
_33372_,23.68
_33924_,23.68
_01526_,23.67
_05439_,23.66
_18250_,23.66
_22086_,23.66
_30813_,23.66
_32429_,23.66
_35425_,23.66
_39147_,23.66
net257,23.65
_01157_,23.64
_07921_,23.64
_09724_,23.64
_16032_,23.64
_20154_,23.64
_26710_,23.64
_30082_,23.64
_31311_,23.64
_32347_,23.64
_35954_,23.64
_37442_,23.64
_41025_,23.64
_14241_,23.62
_18023_,23.62
_18158_,23.62
_18553_,23.62
_22396_,23.62
_24055_,23.62
_30903_,23.62
_34448_,23.62
_41990_,23.62
_02609_,23.6
_02754_,23.6
_07188_,23.6
_10021_,23.6
_30986_,23.6
_34573_,23.6
_37083_,23.6
_01665_,23.58
_12160_,23.58
_23284_,23.58
_37250_,23.58
_30503_,23.57
_09947_,23.56
_18148_,23.56
_23714_,23.56
_25691_,23.56
_26668_,23.56
_30702_,23.56
stage8_inst.stage4_upper.stage2_pair1.butterfly_inst.mul_inst.b\[7\],23.56
_04563_,23.55
_01389_,23.54
_02935_,23.54
_08341_,23.54
_12024_,23.54
_13846_,23.54
_21092_,23.54
_22807_,23.54
_25063_,23.54
_30102_,23.54
_33011_,23.54
_33459_,23.54
_34401_,23.54
_35070_,23.54
_39562_,23.54
net169,23.54
_00443_,23.52
_06205_,23.52
_11035_,23.52
_11926_,23.52
_36091_,23.52
_38542_,23.52
_02835_,23.5
_11747_,23.5
_11802_,23.5
_14695_,23.5
_17847_,23.5
_38909_,23.5
_39918_,23.5
_32893_,23.49
_02398_,23.48
_02999_,23.48
_24230_,23.48
_28387_,23.48
_30383_,23.48
_30599_,23.48
_40090_,23.48
_02143_,23.46
_04076_,23.46
_12669_,23.46
_15349_,23.46
_23542_,23.46
_35579_,23.46
_36557_,23.46
_40726_,23.46
_42463_,23.46
_08372_,23.45
_32637_,23.45
_05382_,23.44
_34129_,23.44
_37979_,23.44
_42174_,23.44
_12129_,23.42
_20110_,23.42
_31362_,23.42
_41787_,23.42
_18895_,23.415
_08219_,23.4
_18769_,23.4
_33895_,23.4
_36515_,23.4
_41237_,23.4
_27197_,23.395
_00418_,23.38
_01080_,23.38
_04304_,23.38
_12781_,23.38
_27394_,23.38
_27576_,23.38
_32383_,23.38
_32426_,23.38
_34913_,23.38
_37227_,23.38
_37230_,23.38
_37410_,23.38
_39175_,23.38
_41032_,23.38
_02178_,23.37
_00880_,23.36
_10996_,23.36
_13366_,23.36
_19986_,23.36
_24077_,23.36
_32137_,23.36
_33148_,23.36
_33680_,23.36
_40582_,23.36
_01357_,23.35
_07865_,23.35
_06286_,23.34
_06831_,23.34
_12250_,23.34
_14653_,23.34
_15515_,23.34
_18342_,23.34
_26367_,23.34
_35439_,23.34
_19591_,23.335
_10286_,23.33
_31552_,23.32
_31975_,23.32
_34422_,23.32
_38418_,23.32
_01553_,23.3
_02953_,23.3
_12045_,23.3
_12052_,23.3
_12919_,23.3
_14110_,23.3
_16171_,23.3
_22393_,23.3
_30272_,23.3
_30930_,23.3
_31287_,23.3
_39211_,23.3
_39610_,23.3
_40875_,23.3
_01222_,23.28
_24845_,23.28
_26431_,23.28
_33563_,23.28
_36607_,23.28
_15331_,23.26
_19504_,23.26
_19775_,23.26
_21379_,23.26
_25367_,23.26
_25969_,23.26
_30477_,23.26
_32858_,23.26
_13546_,23.245
_18596_,23.245
_01933_,23.24
_20175_,23.24
_20525_,23.24
